Source;Target;Weight
129;167;0.04
129;89;0.17
129;135;0.025
129;136;0.025
129;126;0.085
129;137;0.11
129;104;0.105
129;138;0.075
129;105;0.11
129;108;0.075
129;109;0.065
129;110;0.065
129;113;0.055
129;79;0.12
129;94;0.12
129;118;0.08
129;86;0.08
129;128;0.075
129;78;0.08
129;96;0.06
129;101;0.065
129;102;0.07
129;175;0.03
129;176;0.035
129;177;0.025
129;178;0.03
129;179;0.035
129;180;0.025
129;88;0.07
129;103;0.145
129;181;0.075
129;182;0.04
129;183;0.035
129;184;0.035
129;185;0.04
129;186;0.045
129;187;0.07
129;188;0.06
129;189;0.045
129;141;0.055
129;190;0.035
129;142;0.025
129;191;0.065
129;98;0.08
129;192;0.045
129;193;0.025
129;56;0.025
129;174;0.025
129;49;0.025
129;194;0.035
129;76;0.025
129;11;0.08
129;97;0.035
129;112;0.03
129;83;0.045
129;125;0.04
129;127;0.04
129;84;0.04
98;159;1.051
98;187;0.936
98;188;0.375
98;191;0.596
98;99;1.393
98;192;1.101
98;96;0.285
98;97;0.246
98;100;0.457
98;81;0.594
98;141;0.272
98;142;0.442
98;143;0.294
98;125;0.253
98;85;0.472
98;157;0.175
98;122;0.15
98;101;0.075
98;102;0.08
98;175;0.045
98;176;0.05
98;149;0.04
98;150;0.05
98;134;0.05
98;177;0.04
98;178;0.045
98;179;0.05
98;180;0.04
98;95;0.115
98;89;0.15
98;133;0.11
98;90;0.105
98;88;0.08
98;103;0.155
98;138;0.06
98;137;0.07
98;181;0.09
98;161;0.18
98;114;0.185
98;182;0.055
98;130;0.11
98;92;0.125
98;183;0.05
98;184;0.05
98;185;0.055
98;162;0.04
98;163;0.065
98;164;0.065
98;186;0.06
98;189;0.06
98;158;0.08
98;190;0.05
98;93;0.135
98;193;0.04
98;56;0.04
98;174;0.04
98;49;0.04
98;104;0.11
98;194;0.05
98;76;0.04
98;116;0.065
98;79;0.105
98;94;0.095
98;105;0.08
98;117;0.095
98;118;0.085
98;119;0.115
98;86;0.09
98;82;0.095
98;121;0.105
98;115;0.08
98;139;0.045
98;111;0.165
98;7;0.04
98;11;0.09
98;78;0.045
98;108;0.055
98;109;0.035
98;110;0.055
98;112;0.025
98;83;0.11
98;113;0.045
98;120;0.06
98;123;0.05
98;124;0.07
98;80;0.09
98;126;0.075
98;127;0.035
98;84;0.09
98;128;0.065
98;144;0.02
98;145;0.05
98;51;0.02
98;146;0.025
262;261;0.255
262;253;0.613
262;254;0.611
262;259;0.25
262;251;0.04
262;252;0.05
262;255;0.04
262;256;0.065
262;257;0.04
262;258;0.025
262;260;0.06
262;148;0.075
227;228;0.35
227;265;0.409
227;266;0.643
227;264;0.07
227;223;0.025
227;224;0.055
227;225;0.025
227;214;0.065
227;220;0.04
227;216;0.05
227;203;0.025
227;71;0.04
227;70;0.065
227;72;0.04
227;267;0.03
227;263;0.03
16;12;0.771
16;18;1.416
16;36;0.564
16;37;0.185
16;30;0.392
16;6;1.258
16;33;0.363
16;22;0.729
16;50;0.435
16;20;1.069
16;3;0.945
16;17;0.462
16;21;0.512
16;24;0.08
16;25;0.05
16;26;0.105
16;27;0.07
16;28;0.04
16;29;0.08
16;31;0.055
16;32;0.045
16;34;0.07
16;35;0.035
16;1;0.045
16;2;0.065
16;4;0.075
16;5;0.145
16;38;0.11
16;39;0.105
16;40;0.06
16;41;0.085
16;42;0.065
16;43;0.035
16;44;0.035
16;45;0.035
16;46;0.035
16;48;0.075
16;49;0.055
16;51;0.095
16;52;0.04
16;53;0.04
16;54;0.045
16;55;0.035
16;56;0.045
16;57;0.045
16;58;0.045
16;230;0.04
16;168;0.04
99;190;2.405
99;187;2.619
99;157;1.885
99;159;2.108
99;188;0.844
99;191;0.909
99;96;0.555
99;97;0.516
99;100;0.802
99;81;0.703
99;189;2.559
99;158;1.72
99;142;1.495
99;122;0.26
99;101;0.13
99;102;0.135
99;175;0.1
99;176;0.105
99;149;0.135
99;150;0.145
99;134;0.185
99;177;0.095
99;178;0.1
99;179;0.105
99;180;0.095
99;95;0.255
99;89;0.185
99;133;0.185
99;90;0.16
99;88;0.135
99;103;0.21
99;138;0.115
99;137;0.125
99;181;0.145
99;161;0.325
99;114;0.29
99;182;0.11
99;130;0.145
99;92;0.3
99;183;0.105
99;184;0.105
99;185;0.11
99;162;0.145
99;163;0.17
99;164;0.17
99;186;0.115
99;141;0.125
99;192;0.115
99;93;0.285
99;193;0.095
99;56;0.095
99;174;0.095
99;49;0.095
99;104;0.145
99;194;0.105
99;76;0.095
99;116;0.19
99;79;0.16
99;94;0.15
99;105;0.135
99;117;0.19
99;118;0.12
99;119;0.15
99;86;0.12
99;82;0.17
99;121;0.16
99;115;0.2
99;139;0.1
99;111;0.2
99;7;0.14
99;11;0.145
99;148;0.05
99;152;0.04
99;120;0.065
99;154;0.08
99;155;0.045
99;80;0.135
99;87;0.05
99;165;0.05
99;167;0.05
99;78;0.045
99;108;0.035
99;109;0.035
99;110;0.035
99;112;0.025
99;83;0.04
99;113;0.025
99;123;0.05
99;124;0.05
99;125;0.035
99;126;0.055
99;127;0.035
99;84;0.035
99;128;0.035
267;70;0.845
267;71;0.04
267;265;0.04
267;266;0.04
267;72;0.04
267;216;0.025
267;263;0.03
235;246;1.682
235;97;0.319
235;245;1.654
235;239;0.641
235;248;2.3
235;247;1.452
235;233;1.74
235;234;0.793
235;236;0.324
235;237;1.25
235;241;0.663
235;249;0.804
235;254;0.468
235;148;0.3
235;238;0.085
235;243;0.055
235;244;0.065
235;260;0.04
159;189;0.592
159;187;0.671
159;188;0.43
159;191;0.651
159;157;0.491
159;192;0.679
159;269;0.114
159;122;0.15
159;101;0.06
159;102;0.065
159;175;0.055
159;176;0.06
159;149;0.075
159;150;0.085
159;134;0.125
159;177;0.05
159;178;0.055
159;179;0.06
159;180;0.05
159;95;0.165
159;89;0.105
159;133;0.125
159;90;0.075
159;88;0.05
159;103;0.095
159;138;0.07
159;137;0.08
159;181;0.1
159;161;0.265
159;114;0.205
159;182;0.065
159;130;0.065
159;92;0.215
159;183;0.06
159;184;0.06
159;185;0.065
159;162;0.085
159;163;0.11
159;164;0.11
159;186;0.07
159;141;0.08
159;158;0.14
159;190;0.06
159;142;0.05
159;93;0.165
159;91;0.01
159;193;0.05
159;56;0.05
159;174;0.05
159;49;0.05
159;104;0.05
159;194;0.06
159;76;0.05
159;116;0.105
159;79;0.05
159;94;0.06
159;105;0.05
159;117;0.105
159;118;0.05
159;119;0.06
159;86;0.05
159;81;0.09
159;82;0.08
159;100;0.075
159;121;0.05
159;115;0.1
159;139;0.055
159;111;0.055
159;7;0.08
159;11;0.05
159;148;0.035
159;152;0.025
159;120;0.025
159;154;0.065
159;155;0.03
159;80;0.03
159;87;0.035
159;165;0.035
159;167;0.035
187;189;3.267
187;157;1.379
187;158;2.157
187;188;0.707
187;191;0.6
187;192;0.722
187;190;1.477
187;142;1.131
187;141;1.463
187;122;0.125
187;101;0.075
187;102;0.08
187;175;0.07
187;176;0.075
187;149;0.065
187;150;0.075
187;134;0.075
187;177;0.065
187;178;0.07
187;179;0.075
187;180;0.065
187;95;0.09
187;89;0.12
187;133;0.115
187;90;0.09
187;88;0.065
187;103;0.11
187;138;0.085
187;137;0.095
187;181;0.115
187;161;0.205
187;114;0.185
187;182;0.08
187;130;0.08
187;92;0.125
187;183;0.075
187;184;0.075
187;185;0.08
187;162;0.065
187;163;0.09
187;164;0.09
187;186;0.085
187;93;0.08
187;91;0.01
187;193;0.065
187;56;0.065
187;174;0.065
187;49;0.065
187;104;0.065
187;194;0.075
187;76;0.065
187;116;0.065
187;79;0.065
187;94;0.075
187;105;0.065
187;117;0.095
187;118;0.065
187;119;0.075
187;86;0.065
187;81;0.075
187;82;0.065
187;100;0.065
187;121;0.065
187;115;0.065
187;139;0.07
187;111;0.07
187;7;0.065
187;11;0.065
101;102;1.179
101;122;0.135
101;175;0.035
101;176;0.04
101;149;0.03
101;150;0.04
101;134;0.04
101;177;0.03
101;178;0.035
101;179;0.04
101;180;0.03
101;95;0.08
101;89;0.115
101;133;0.08
101;90;0.09
101;88;0.065
101;103;0.14
101;138;0.05
101;137;0.06
101;181;0.08
101;161;0.17
101;114;0.17
101;182;0.045
101;130;0.075
101;92;0.11
101;183;0.04
101;184;0.04
101;185;0.045
101;162;0.03
101;163;0.055
101;164;0.055
101;186;0.05
101;188;0.065
101;189;0.05
101;157;0.065
101;141;0.06
101;158;0.07
101;190;0.04
101;142;0.03
101;191;0.07
101;192;0.05
101;93;0.1
101;193;0.03
101;56;0.03
101;174;0.03
101;49;0.03
101;104;0.075
101;194;0.04
101;76;0.03
101;116;0.05
101;79;0.09
101;94;0.08
101;105;0.065
101;117;0.08
101;118;0.05
101;119;0.08
101;86;0.05
101;81;0.09
101;82;0.055
101;100;0.065
101;121;0.09
101;115;0.065
101;139;0.035
101;111;0.13
101;7;0.03
101;11;0.075
101;78;0.04
101;96;0.025
101;97;0.025
101;108;0.03
101;109;0.03
101;110;0.03
101;112;0.02
101;83;0.035
101;113;0.02
101;120;0.02
101;123;0.045
101;124;0.045
101;80;0.085
101;125;0.03
101;126;0.05
101;127;0.03
101;84;0.03
101;128;0.03
198;202;0.475
198;63;0.995
198;201;1.271
198;204;0.71
198;199;0.711
198;200;0.446
198;65;0.683
198;203;0.115
198;74;0.115
198;64;0.17
78;79;1.296
78;80;1.002
78;81;1.005
78;82;0.669
78;88;0.055
78;89;0.1
78;90;0.11
78;92;0.04
78;93;0.115
78;94;0.095
78;95;0.08
78;96;0.07
78;97;0.045
78;100;0.1
78;102;0.04
78;103;0.085
78;104;0.09
78;105;0.095
78;108;0.085
78;109;0.075
78;110;0.075
78;11;0.065
78;111;0.175
78;112;0.04
78;83;0.055
78;113;0.065
78;114;0.065
78;115;0.1
78;116;0.065
78;117;0.085
78;118;0.065
78;119;0.085
78;86;0.065
78;120;0.04
78;121;0.125
78;122;0.09
78;123;0.065
78;124;0.095
78;125;0.05
78;126;0.095
78;127;0.05
78;84;0.05
78;128;0.085
78;130;0.075
78;133;0.07
78;134;0.025
78;135;0.025
78;136;0.025
78;137;0.055
78;138;0.03
78;139;0.05
270;271;2.084
167;176;0.48
167;149;0.95
167;148;0.04
167;122;0.045
167;150;0.03
167;134;0.07
167;115;0.055
167;152;0.03
167;120;0.03
167;95;0.095
167;154;0.07
167;133;0.03
167;100;0.03
167;92;0.11
167;114;0.04
167;7;0.035
167;116;0.06
167;155;0.035
167;157;0.055
167;158;0.055
167;93;0.105
167;161;0.08
167;117;0.03
167;80;0.035
167;81;0.035
167;82;0.035
167;87;0.04
167;162;0.04
167;163;0.04
167;164;0.04
167;165;0.04
163;162;0.565
163;164;0.59
163;122;0.15
163;102;0.06
163;175;0.05
163;176;0.055
163;149;0.075
163;150;0.085
163;134;0.125
163;177;0.045
163;178;0.05
163;179;0.055
163;180;0.045
163;95;0.165
163;89;0.1
163;133;0.125
163;90;0.07
163;88;0.045
163;103;0.09
163;138;0.065
163;137;0.075
163;181;0.095
163;161;0.265
163;114;0.205
163;182;0.06
163;130;0.06
163;92;0.215
163;183;0.055
163;184;0.055
163;185;0.06
163;186;0.065
163;188;0.08
163;189;0.065
163;157;0.135
163;141;0.075
163;158;0.14
163;190;0.055
163;142;0.045
163;191;0.085
163;192;0.065
163;93;0.165
163;91;0.01
163;193;0.045
163;56;0.045
163;174;0.045
163;49;0.045
163;104;0.045
163;194;0.055
163;76;0.045
163;116;0.105
163;79;0.045
163;94;0.055
163;105;0.045
163;117;0.105
163;118;0.045
163;119;0.055
163;86;0.045
163;81;0.09
163;82;0.08
163;100;0.075
163;121;0.045
163;115;0.1
163;139;0.05
163;111;0.05
163;7;0.08
163;11;0.045
163;148;0.04
163;152;0.03
163;120;0.03
163;154;0.07
163;155;0.035
163;80;0.035
163;87;0.04
163;165;0.04
185;162;0.515
185;122;0.095
185;102;0.05
185;175;0.04
185;176;0.045
185;149;0.035
185;150;0.045
185;134;0.045
185;177;0.035
185;178;0.04
185;179;0.045
185;180;0.035
185;95;0.06
185;89;0.09
185;133;0.085
185;90;0.06
185;88;0.035
185;103;0.08
185;138;0.055
185;137;0.065
185;181;0.085
185;161;0.175
185;114;0.155
185;182;0.05
185;130;0.05
185;92;0.095
185;183;0.045
185;184;0.045
185;164;0.06
185;186;0.055
185;188;0.07
185;189;0.055
185;157;0.07
185;141;0.065
185;158;0.075
185;190;0.045
185;142;0.035
185;191;0.075
185;192;0.055
185;93;0.05
185;91;0.01
185;193;0.035
185;56;0.035
185;174;0.035
185;49;0.035
185;104;0.035
185;194;0.045
185;76;0.035
185;116;0.035
185;79;0.035
185;94;0.045
185;105;0.035
185;117;0.065
185;118;0.035
185;119;0.045
185;86;0.035
185;81;0.045
185;82;0.035
185;100;0.035
185;121;0.035
185;115;0.035
185;139;0.04
185;111;0.04
185;7;0.035
185;11;0.035
247;246;2.208
247;97;0.679
247;245;1.354
247;239;0.659
247;248;2.372
247;241;0.815
247;233;1.38
247;234;0.323
247;249;0.814
247;237;0.956
247;236;0.02
247;238;0.085
247;243;0.065
247;244;0.075
228;264;0.08
228;223;0.025
228;224;0.055
228;225;0.025
228;214;0.065
228;220;0.04
228;216;0.025
228;203;0.025
272;273;0.03
272;274;0.03
272;275;0.02
272;216;0.02
272;276;0.11
272;177;0.065
272;277;0.105
272;264;0.055
272;278;0.065
272;52;0.03
272;279;0.02
44;17;3.377
44;280;1.344
44;230;0.68
44;38;1.229
44;39;0.504
44;40;0.403
44;41;0.418
44;42;1.23
44;12;0.518
44;43;0.378
44;1;0.386
44;45;0.38
44;46;0.948
44;36;1.147
44;2;0.852
44;30;0.527
44;24;0.641
44;3;0.656
44;48;0.388
44;27;0.495
44;32;0.418
44;4;0.646
44;5;0.416
44;33;0.772
44;34;0.793
44;22;0.398
44;53;0.085
44;18;0.075
44;20;0.07
44;21;0.065
44;6;0.085
44;25;0.035
44;26;0.05
44;28;0.025
44;29;0.065
44;31;0.04
44;35;0.02
44;37;0.02
44;49;0.04
44;50;0.02
44;51;0.04
44;52;0.025
44;54;0.03
44;55;0.02
44;56;0.03
44;57;0.03
44;58;0.03
148;260;2.869
148;253;2.339
148;254;2.767
148;251;0.516
148;256;1.24
148;261;2.402
148;257;1.901
148;252;0.776
148;255;0.363
148;258;0.764
148;259;0.457
148;233;0.36
148;238;0.1
148;122;0.045
148;149;0.03
148;150;0.03
148;134;0.07
148;115;0.055
148;152;0.03
148;120;0.03
148;95;0.095
148;154;0.07
148;133;0.03
148;100;0.03
148;92;0.11
148;114;0.04
148;7;0.035
148;116;0.06
148;155;0.035
148;157;0.055
148;158;0.055
148;93;0.105
148;161;0.08
148;117;0.03
148;80;0.035
148;81;0.035
148;82;0.035
148;87;0.04
148;162;0.04
148;164;0.04
148;165;0.04
24;38;1.274
24;39;0.549
24;40;0.448
24;41;0.463
24;42;1.275
24;12;0.563
24;43;0.423
24;1;0.431
24;17;1.586
24;45;0.425
24;46;0.993
24;36;2.029
24;2;0.897
24;30;1.664
24;3;0.701
24;48;1.807
24;27;0.87
24;32;0.463
24;4;1.876
24;5;1.709
24;33;2.854
24;34;1.675
24;22;0.443
24;20;1.747
24;51;1.963
24;6;0.97
24;29;2.612
24;25;0.635
24;26;0.617
24;28;0.358
24;18;0.12
24;21;0.11
24;31;0.085
24;35;0.065
24;37;0.065
24;49;0.085
24;50;0.065
24;52;0.07
24;53;0.07
24;54;0.075
24;55;0.065
24;56;0.075
24;57;0.075
24;58;0.075
94;79;3.586
94;92;0.686
94;93;0.827
94;116;0.488
94;105;1.238
94;117;0.622
94;118;0.504
94;119;0.522
94;86;1.5
94;100;0.729
94;125;1.67
94;104;1.341
94;121;0.888
94;281;0.304
94;114;0.524
94;88;0.085
94;89;0.19
94;90;0.17
94;95;0.14
94;96;0.075
94;97;0.045
94;81;0.15
94;102;0.085
94;103;0.16
94;108;0.09
94;109;0.08
94;110;0.08
94;11;0.095
94;111;0.215
94;112;0.04
94;83;0.055
94;113;0.07
94;115;0.135
94;120;0.04
94;122;0.185
94;123;0.065
94;124;0.1
94;80;0.14
94;82;0.11
94;126;0.1
94;127;0.05
94;84;0.05
94;128;0.09
94;130;0.125
94;133;0.155
94;134;0.07
94;135;0.03
94;136;0.03
94;137;0.12
94;138;0.085
94;139;0.09
94;175;0.035
94;176;0.04
94;149;0.03
94;150;0.04
94;177;0.03
94;178;0.035
94;179;0.04
94;180;0.03
94;181;0.08
94;161;0.17
94;182;0.045
94;183;0.04
94;184;0.04
94;162;0.03
94;164;0.055
94;186;0.05
94;188;0.065
94;189;0.05
94;157;0.065
94;141;0.06
94;158;0.07
94;190;0.04
94;142;0.03
94;191;0.07
94;192;0.05
94;193;0.03
94;56;0.03
94;174;0.03
94;49;0.03
94;194;0.04
94;76;0.03
94;7;0.03
189;157;1.521
189;141;1.02
189;188;0.257
189;158;2.988
189;190;2.99
189;142;2.352
189;122;0.1
189;102;0.055
189;175;0.045
189;176;0.05
189;149;0.04
189;150;0.05
189;134;0.05
189;177;0.04
189;178;0.045
189;179;0.05
189;180;0.04
189;95;0.065
189;89;0.095
189;133;0.09
189;90;0.065
189;88;0.04
189;103;0.085
189;138;0.06
189;137;0.07
189;181;0.09
189;161;0.18
189;114;0.16
189;182;0.055
189;130;0.055
189;92;0.1
189;183;0.05
189;184;0.05
189;162;0.04
189;164;0.065
189;186;0.06
189;191;0.08
189;192;0.06
189;93;0.055
189;91;0.01
189;193;0.04
189;56;0.04
189;174;0.04
189;49;0.04
189;104;0.04
189;194;0.05
189;76;0.04
189;116;0.04
189;79;0.04
189;105;0.04
189;117;0.07
189;118;0.04
189;119;0.05
189;86;0.04
189;81;0.05
189;82;0.04
189;100;0.04
189;121;0.04
189;115;0.04
189;139;0.045
189;111;0.045
189;7;0.04
189;11;0.04
243;241;0.27
243;239;0.302
243;244;0.27
243;234;0.66
243;246;0.717
243;245;0.055
243;238;0.04
243;97;0.04
243;233;0.055
243;249;0.045
243;248;0.035
243;237;0.035
220;213;0.6
220;219;0.37
220;216;0.045
220;52;0.08
220;203;0.045
220;217;0.03
220;214;0.065
220;264;0.04
220;282;0.04
220;275;0.04
220;283;0.04
220;177;0.03
220;278;0.03
220;284;0.07
220;285;0.04
220;286;0.04
220;287;0.04
220;288;0.04
237;233;1.576
237;234;0.369
237;236;0.488
237;246;0.976
237;245;0.88
237;248;2.126
237;249;0.784
237;97;0.065
237;239;0.075
237;238;0.055
237;241;0.055
237;244;0.045
122;123;0.766
122;103;0.945
122;88;0.5
122;124;0.851
122;90;0.563
122;11;0.555
122;111;1.527
122;83;0.345
122;115;1.17
122;93;0.728
122;130;2.683
122;121;0.671
122;182;0.275
122;89;0.65
122;133;1.036
122;114;0.938
122;165;0.117
122;113;0.257
122;86;0.547
122;191;0.436
122;289;0.224
122;102;0.14
122;175;0.085
122;176;0.09
122;149;0.115
122;150;0.125
122;134;0.23
122;177;0.08
122;178;0.085
122;179;0.09
122;180;0.08
122;95;0.33
122;138;0.125
122;137;0.16
122;181;0.13
122;161;0.365
122;92;0.53
122;183;0.09
122;184;0.09
122;162;0.125
122;164;0.15
122;186;0.1
122;188;0.115
122;157;0.205
122;141;0.11
122;158;0.21
122;190;0.09
122;142;0.08
122;192;0.1
122;193;0.08
122;56;0.08
122;174;0.08
122;49;0.08
122;104;0.17
122;194;0.09
122;76;0.08
122;116;0.23
122;79;0.185
122;105;0.175
122;117;0.38
122;118;0.215
122;119;0.295
122;81;0.26
122;82;0.22
122;100;0.34
122;139;0.13
122;7;0.12
122;154;0.12
122;80;0.2
122;152;0.035
122;120;0.08
122;155;0.04
122;87;0.045
122;135;0.02
122;136;0.02
122;126;0.095
122;108;0.085
122;109;0.075
122;110;0.075
122;128;0.085
122;96;0.07
122;97;0.05
122;112;0.045
122;125;0.055
122;127;0.055
122;84;0.055
20;12;1.168
20;17;0.545
20;18;2.511
20;3;2.192
20;21;1.217
20;6;2.637
20;22;0.76
20;5;2.68
20;230;0.296
20;26;0.656
20;168;0.368
20;52;0.3
20;53;0.255
20;50;0.742
20;36;0.483
20;30;1.013
20;48;1.562
20;51;2.63
20;4;1.184
20;33;1.612
20;29;1.951
20;34;0.483
20;25;0.085
20;27;0.105
20;28;0.075
20;31;0.09
20;32;0.08
20;35;0.07
20;37;0.07
20;1;0.08
20;2;0.1
20;38;0.185
20;39;0.18
20;40;0.095
20;41;0.16
20;42;0.1
20;43;0.07
20;45;0.07
20;46;0.07
20;49;0.09
20;54;0.08
20;55;0.07
20;56;0.08
20;57;0.08
20;58;0.08
20;231;0.04
184;102;0.045
184;175;0.035
184;176;0.04
184;149;0.03
184;150;0.04
184;134;0.04
184;177;0.03
184;178;0.035
184;179;0.04
184;180;0.03
184;95;0.055
184;89;0.085
184;133;0.08
184;90;0.055
184;88;0.03
184;103;0.075
184;138;0.05
184;137;0.06
184;181;0.08
184;161;0.17
184;114;0.15
184;182;0.045
184;130;0.045
184;92;0.09
184;183;0.08
184;162;0.03
184;164;0.055
184;186;0.05
184;188;0.065
184;157;0.065
184;141;0.06
184;158;0.07
184;190;0.04
184;142;0.03
184;191;0.07
184;192;0.05
184;93;0.045
184;91;0.01
184;193;0.03
184;56;0.03
184;174;0.03
184;49;0.03
184;104;0.03
184;194;0.04
184;76;0.03
184;116;0.03
184;79;0.03
184;105;0.03
184;117;0.06
184;118;0.03
184;119;0.04
184;86;0.03
184;81;0.04
184;82;0.03
184;100;0.03
184;121;0.03
184;115;0.03
184;139;0.035
184;111;0.035
184;7;0.03
184;11;0.03
184;290;0.03
184;291;0.04
184;292;0.04
201;199;1.75
201;200;1.865
201;65;1.816
201;63;0.95
201;293;0.174
201;202;0.065
201;203;0.09
201;74;0.11
201;204;0.145
201;64;0.18
201;69;0.02
201;66;0.02
201;67;0.02
201;75;0.065
201;62;0.03
201;8;0.01
201;76;0.03
201;9;0.03
127;125;1.004
127;126;1.02
127;119;0.562
127;88;0.045
127;89;0.04
127;90;0.045
127;79;0.07
127;92;0.03
127;93;0.065
127;95;0.035
127;96;0.035
127;97;0.035
127;100;0.045
127;81;0.06
127;102;0.03
127;103;0.075
127;104;0.055
127;105;0.045
127;108;0.04
127;109;0.04
127;110;0.04
127;11;0.055
127;111;0.105
127;112;0.03
127;83;0.045
127;113;0.03
127;114;0.03
127;115;0.045
127;116;0.03
127;117;0.03
127;118;0.03
127;86;0.03
127;120;0.03
127;121;0.07
127;123;0.055
127;124;0.055
127;80;0.095
127;82;0.035
127;84;0.04
127;128;0.04
127;130;0.04
56;54;1.114
56;55;0.368
56;38;0.393
56;57;0.946
56;39;0.862
56;58;1.28
56;42;0.562
56;49;1.488
56;2;0.466
56;30;0.473
56;40;0.961
56;174;0.48
56;12;0.08
56;17;0.085
56;18;0.085
56;3;0.08
56;21;0.075
56;6;0.095
56;22;0.08
56;25;0.045
56;26;0.06
56;27;0.065
56;28;0.035
56;29;0.075
56;31;0.05
56;32;0.04
56;33;0.09
56;34;0.065
56;35;0.03
56;36;0.065
56;37;0.03
56;1;0.04
56;4;0.07
56;5;0.08
56;41;0.04
56;43;0.03
56;45;0.03
56;46;0.03
56;48;0.07
56;50;0.03
56;51;0.05
56;52;0.035
56;53;0.035
56;102;0.035
56;175;0.025
56;176;0.03
56;149;0.02
56;150;0.03
56;134;0.03
56;177;0.02
56;178;0.025
56;179;0.03
56;180;0.02
56;95;0.045
56;89;0.075
56;133;0.07
56;90;0.045
56;88;0.02
56;103;0.065
56;138;0.04
56;137;0.05
56;181;0.07
56;161;0.16
56;114;0.14
56;182;0.035
56;130;0.035
56;92;0.08
56;183;0.03
56;162;0.02
56;164;0.045
56;186;0.04
56;188;0.055
56;157;0.055
56;141;0.05
56;158;0.06
56;190;0.03
56;142;0.02
56;191;0.06
56;192;0.04
56;93;0.035
56;91;0.01
56;193;0.02
56;104;0.02
56;194;0.03
56;76;0.02
56;116;0.02
56;79;0.02
56;105;0.02
56;117;0.05
56;118;0.02
56;119;0.03
56;86;0.02
56;81;0.03
56;82;0.02
56;100;0.02
56;121;0.02
56;115;0.02
56;139;0.025
56;111;0.025
56;7;0.02
56;11;0.02
258;257;1.495
258;252;0.54
258;254;0.775
258;259;1.457
258;256;0.485
258;261;1.475
258;253;1.264
258;255;0.923
258;251;0.331
258;260;0.311
258;238;0.234
259;257;1.356
259;252;0.363
259;254;0.937
259;256;0.554
259;261;1.426
259;253;1.441
259;255;0.528
259;251;0.328
259;260;0.2
259;238;0.06
152;120;0.764
152;206;0.438
152;211;0.25
152;207;0.402
152;55;0.634
152;87;0.33
152;208;0.236
152;149;0.02
152;150;0.02
152;134;0.06
152;115;0.045
152;95;0.085
152;154;0.06
152;133;0.02
152;100;0.02
152;92;0.1
152;114;0.03
152;7;0.025
152;116;0.05
152;155;0.025
152;157;0.045
152;158;0.045
152;93;0.095
152;161;0.07
152;117;0.02
152;80;0.025
152;81;0.025
152;82;0.025
152;162;0.03
152;164;0.03
152;165;0.03
152;58;0.07
152;54;0.07
152;209;0.03
25;42;0.371
25;2;0.541
25;31;0.997
25;26;0.986
25;27;1.425
25;5;0.321
25;34;0.358
25;28;0.607
25;29;0.551
25;4;0.379
25;12;0.085
25;17;0.09
25;18;0.09
25;3;0.085
25;21;0.08
25;6;0.1
25;22;0.085
25;30;0.09
25;32;0.045
25;33;0.095
25;35;0.035
25;36;0.07
25;37;0.035
25;1;0.045
25;38;0.07
25;39;0.065
25;40;0.06
25;41;0.045
25;43;0.035
25;45;0.035
25;46;0.035
25;48;0.075
25;49;0.055
25;50;0.035
25;51;0.055
25;52;0.04
25;53;0.04
25;54;0.045
25;55;0.035
25;57;0.045
25;58;0.045
123;93;0.492
123;124;0.83
123;111;1.455
123;130;0.655
123;121;0.525
123;103;0.345
123;88;0.36
123;90;0.348
123;11;0.415
123;83;0.285
123;115;0.489
123;89;0.055
123;79;0.085
123;92;0.045
123;95;0.05
123;96;0.05
123;97;0.05
123;100;0.06
123;81;0.075
123;102;0.045
123;104;0.07
123;105;0.06
123;108;0.055
123;109;0.055
123;110;0.055
123;112;0.045
123;113;0.045
123;114;0.045
123;116;0.045
123;117;0.045
123;118;0.045
123;119;0.065
123;86;0.045
123;120;0.045
123;80;0.11
123;82;0.05
123;125;0.055
123;126;0.075
123;84;0.055
123;128;0.055
31;12;0.376
31;18;0.489
31;30;1.397
31;27;1.719
31;32;0.816
31;6;0.571
31;33;1.106
31;34;1.309
31;22;0.526
31;35;0.34
31;42;1.046
31;2;1.216
31;26;1.1
31;5;0.996
31;49;0.658
31;50;0.55
31;17;0.593
31;36;0.761
31;3;0.58
31;48;0.886
31;21;0.589
31;29;0.587
31;28;0.045
31;37;0.04
31;1;0.05
31;4;0.08
31;38;0.075
31;39;0.07
31;40;0.065
31;41;0.05
31;43;0.04
31;45;0.04
31;46;0.04
31;51;0.06
31;52;0.045
31;53;0.045
31;54;0.05
31;55;0.04
31;57;0.05
31;58;0.05
294;295;0.03
82;161;0.659
82;181;0.562
82;81;2.397
82;120;0.312
82;83;0.361
82;146;0.501
82;85;0.239
82;116;0.489
82;80;1.167
82;79;0.194
82;100;0.651
82;102;0.06
82;175;0.025
82;176;0.03
82;149;0.045
82;150;0.055
82;134;0.17
82;177;0.02
82;178;0.025
82;179;0.03
82;180;0.02
82;95;0.275
82;89;0.185
82;133;0.19
82;90;0.14
82;88;0.06
82;103;0.135
82;138;0.07
82;137;0.105
82;114;0.29
82;182;0.035
82;130;0.12
82;92;0.255
82;183;0.03
82;162;0.055
82;164;0.08
82;186;0.04
82;188;0.055
82;157;0.14
82;141;0.085
82;158;0.145
82;190;0.03
82;142;0.055
82;191;0.06
82;192;0.04
82;93;0.295
82;193;0.02
82;174;0.02
82;49;0.02
82;104;0.12
82;194;0.03
82;76;0.02
